module:input:0:probDimension	module:pub_input::blockSize	module:pub_input::mem_max	module:pub_input::nnz	module:pub_input::t_max	module:measure:PAPI:PAPI_L2_DCM	module:measure:PAPI:PAPI_L2_DC_MR	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:blocked_mflop_median	module:output:0:unblocked_mflop_max
131072	8	50000	90	5	1814	0.6362679761487198	282081	0.000589	1425449380.982421	1425449380.981825	342.696345419529	685.392690839058
131072	8	50000	90	5	1756	0.6224742998936548	282046	0.000596	1425452169.316444	1425452169.315841	342.8452182827872	685.6904365655745
131072	8	50000	90	5	1791	0.6277602523659306	282056	0.000598	1425454962.674088	1425454962.673484	342.6422198214777	685.2844396429555
4194304	8	5000	90	5	1879	0.6667849538679915	283408	0.0005820000000000001	1425448034.952111	1425448034.951523	342.470490369006	684.9409807380119
4194304	8	5000	90	5	1814	0.6358219418156327	283377	0.0005910000000000001	1425450820.61406	1425450820.613464	342.9531286903792	685.9062573807585
4194304	8	5000	90	5	1756	0.6244665718349929	283443	0.000598	1425453620.706927	1425453620.706324	342.6871210148044	685.3742420296088
262144	8	500	90	5	1188	0.6984126984126984	281737	0.000174	1425447014.402338	1425447014.402157	342.6922186507655	685.384437301531
262144	8	500	90	5	1878	0.6711937097927091	281698	0.000589	1425449800.660138	1425449800.659543	342.6475588064053	685.2951176128106
262144	8	500	90	5	1719	0.6176787639238233	281723	0.000606	1425452592.193968	1425452592.193356	342.5670063561943	685.1340127123885
524288	1	10000	1000	5	1071	0.6451807228915662	281709	0.000169	1425448389.052549	1425448389.052374	191.1988571552185	382.3977143104371
524288	1	10000	1000	5	1200	0.6888633754305397	281682	0.000175	1425451173.935266	1425451173.935085	190.8438792382558	381.6877584765116
524288	1	10000	1000	5	1128	0.6674556213017752	281709	0.000168	1425453975.783714	1425453975.783539	191.1932848856934	382.3865697713867
131072	1	50000	1000	5	1175	0.6729667812142039	282218	0.000169	1425449059.876548	1425449059.876373	191.1524602992969	382.3049205985938
131072	1	50000	1000	5	1157	0.6507311586051744	282226	0.000169	1425451847.770702	1425451847.770528	191.1705603051631	382.3411206103261
131072	1	50000	1000	5	1160	0.6609686609686609	282286	0.000169	1425454644.866039	1425454644.865863	191.128044349164	382.256088698328
262144	1	5000	1000	5	1110	0.6690777576853526	281674	0.000168	1425447718.176185	1425447718.176006	191.1702478632104	382.3404957264208
262144	1	5000	1000	5	1134	0.6814903846153846	281699	0.000169	1425450504.313858	1425450504.313683	191.1567540045308	382.3135080090616
262144	1	5000	1000	5	1111	0.6853793954349168	281686	0.000168	1425453297.023379	1425453297.023205	191.3491715592598	382.6983431185196
131072	1	10000	100	5	1165	0.6769320162696106	282675	0.000168	1425448162.550595	1425448162.550421	177.1841486687399	354.3682973374798
131072	1	10000	100	5	1165	0.6812865497076024	282400	0.000166	1425450950.82836	1425450950.828188	179.0106971845066	358.0213943690131
131072	1	10000	100	5	1174	0.681369704004643	282577	0.000169	1425453748.596085	1425453748.59591	179.0337243824908	358.0674487649816
524288	1	1000	100	5	1187	0.6833621185952792	281577	0.00017	1425447099.576825	1425447099.576649	177.6972981207114	355.3945962414227
524288	1	1000	100	5	1197	0.6851745850028621	281520	0.000171	1425449885.516426	1425449885.516249	178.9630875690738	357.9261751381476
524288	1	1000	100	5	1117	0.65055329062318	281562	0.000168	1425452676.614152	1425452676.613979	178.6595536882936	357.3191073765873
131072	1	50000	100	5	1176	0.6817391304347826	282069	0.000167	1425448838.520985	1425448838.520811	177.5917915787332	355.1835831574663
131072	1	50000	100	5	1163	0.678134110787172	282069	0.000174	1425451625.830209	1425451625.83003	177.699480753871	355.3989615077419
131072	1	50000	100	5	1158	0.6720835751596054	281966	0.000167	1425454423.605432	1425454423.605259	179.0412459406348	358.0824918812696
4194304	1	5000	100	5	1149	0.6839285714285714	283402	0.000168	1425447495.035031	1425447495.034856	178.854152817098	357.708305634196
4194304	1	5000	100	5	1140	0.6733608978145305	283416	0.000168	1425450278.870863	1425450278.870689	178.6595536882936	357.3191073765873
4194304	1	5000	100	5	1154	0.6693735498839907	283431	0.000171	1425453070.254711	1425453070.254535	178.8936707252349	357.7873414504699
262144	1	500	100	5	1170	0.6956004756242569	281680	0.000168	1425446841.879794	1425446841.87962	177.5432708140035	355.086541628007
262144	1	500	100	5	1074	0.6489425981873111	281624	0.000167	1425449627.920481	1425449627.920307	178.8101740329066	357.6203480658132
262144	1	500	100	5	1123	0.6839220462850183	281651	0.000166	1425452418.550597	1425452418.550424	179.1232077321759	358.2464154643519
131072	1	10000	200	5	1145	0.6483578708946772	281996	0.000168	1425448186.902035	1425448186.901861	181.7501065406369	363.5002130812739
131072	1	10000	200	5	1195	0.6875719217491369	282034	0.000169	1425450975.150608	1425450975.150433	181.7647388692386	363.5294777384772
131072	1	10000	200	5	1119	0.6460739030023095	281995	0.000167	1425453773.648984	1425453773.648811	183.2092196796114	366.4184393592228
262144	1	1000	200	5	1129	0.6867396593673966	281696	0.000168	1425447124.594131	1425447124.593957	181.7296793039769	363.4593586079538
262144	1	1000	200	5	1126	0.6815980629539952	281622	0.000168	1425449910.490082	1425449910.489908	183.206166955289	366.412333910578
262144	1	1000	200	5	1143	0.6952554744525548	281741	0.000168	1425452700.862056	1425452700.861882	183.1777204562618	366.3554409125236
131072	1	50000	200	5	1149	0.687200956937799	282428	0.000167	1425448862.788393	1425448862.78822	182.7277529487078	365.4555058974157
131072	1	50000	200	5	1133	0.6720047449584816	281823	0.000173	1425451650.828189	1425451650.82801	183.1434254830679	366.2868509661359
131072	1	50000	200	5	1098	0.6666666666666666	282403	0.000168	1425454447.908563	1425454447.908389	181.8311698121445	363.6623396242891
2097152	1	5000	200	5	1148	0.6670540383497966	283163	0.00017	1425447519.318965	1425447519.318789	181.7561454708236	363.5122909416472
2097152	1	5000	200	5	1162	0.6839317245438493	283144	0.000169	1425450303.893414	1425450303.893238	181.7167344180581	363.4334688361162
2097152	1	5000	200	5	1209	0.6948275862068966	283170	0.000175	1425453094.538332	1425453094.538152	181.7697871185024	363.5395742370048
131072	1	500	200	5	1110	0.677242220866382	281536	0.000168	1425446866.123139	1425446866.122966	183.1388192186626	366.2776384373253
131072	1	500	200	5	1201	0.6998834498834499	281487	0.000174	1425449652.235351	1425449652.235171	181.7217800011305	363.443560002261
131072	1	500	200	5	1161	0.6734338747099768	281537	0.000174	1425452443.613281	1425452443.613101	182.2428894575551	364.4857789151102
131072	1	10000	20	5	1788	0.6324725857799788	281913	0.000588	1425448095.06816	1425448095.067566	167.4805716634095	334.961143326819
131072	1	10000	20	5	1823	0.6334259902710215	282057	0.000594	1425450883.274379	1425450883.273778	168.9443246794394	337.8886493588788
131072	1	10000	20	5	1179	0.6826867400115808	282019	0.000169	1425453680.406112	1425453680.405937	168.4644125987678	336.9288251975357
2097152	1	1000	20	5	1851	0.631740614334471	283207	0.00059	1425447031.048573	1425447031.047977	167.6992317147237	335.3984634294474
2097152	1	1000	20	5	1185	0.6829971181556196	283194	0.000172	1425449817.367481	1425449817.367304	168.6833217415851	337.3666434831702
2097152	1	1000	20	5	1793	0.6353649893692417	283177	0.000586	1425452608.877167	1425452608.876574	167.4537893007374	334.9075786014749
262144	1	100	20	5	1786	0.6358134567461731	281668	0.0005999999999999999	1425446654.435937	1425446654.43533	168.6150293176953	337.2300586353905
262144	1	100	20	5	1779	0.6506949524506218	281635	0.000586	1425449441.708302	1425449441.707709	168.1089627772928	336.2179255545856
262144	1	100	20	5	1191	0.7148859543817527	281568	0.00017	1425452231.916055	1425452231.915878	168.5108864660905	337.0217729321811
131072	1	50000	20	5	1921	0.6612736660929432	281732	0.000588	1425448770.584627	1425448770.584033	168.751669507456	337.5033390149121
131072	1	50000	20	5	1159	0.6845835794447725	281781	0.000169	1425451558.252362	1425451558.252187	168.6952268387509	337.3904536775017
131072	1	50000	20	5	1097	0.6632406287787183	281767	0.000168	1425454355.821486	1425454355.821313	167.3470001561585	334.6940003123169
16777216	1	5000	20	5	1141	0.6561242093156987	283275	0.000176	1425447427.515238	1425447427.515056	168.778868675618	337.557737351236
16777216	1	5000	20	5	1726	0.6101095793566631	283266	0.000584	1425450210.83181	1425450210.831219	168.3256600571031	336.6513201142062
16777216	1	5000	20	5	1789	0.6314860571831981	283231	0.000602	1425453002.374228	1425453002.373619	168.7156764707417	337.4313529414834
1048576	1	500	20	5	1190	0.687066974595843	283017	0.000176	1425446773.341324	1425446773.341142	169.2876794324188	338.5753588648377
1048576	1	500	20	5	1132	0.6682408500590319	282986	0.000169	1425449559.95115	1425449559.950975	168.6310627211965	337.2621254423931
1048576	1	500	20	5	1802	0.6433416636915388	283003	0.0005999999999999999	1425452350.941648	1425452350.941041	167.2645166838316	334.5290333676632
16777216	1	10000	30	5	1786	0.6139566861464421	283122	0.00059	1425448099.596298	1425448099.595702	170.9746297443468	341.9492594886936
16777216	1	10000	30	5	1147	0.6703682057276447	283240	0.000171	1425450887.801575	1425450887.801398	170.7282612105973	341.4565224211946
16777216	1	10000	30	5	1812	0.6320195326124869	283266	0.000596	1425453684.945965	1425453684.945362	169.3261768944722	338.6523537889444
2097152	1	1000	30	5	1166	0.6932223543400713	283169	0.00017	1425447035.608426	1425447035.608249	168.8492818326544	337.6985636653088
2097152	1	1000	30	5	1843	0.6484869809992962	283206	0.000586	1425449822.020924	1425449822.020332	169.6988453978325	339.3976907956649
2097152	1	1000	30	5	1868	0.6490618485059069	283142	0.000606	1425452613.434505	1425452613.433892	168.9863021017914	337.9726042035827
262144	1	100	30	5	1138	0.6876132930513595	281572	0.000168	1425446659.120641	1425446659.120467	169.507166828438	339.0143336568761
262144	1	100	30	5	1780	0.6254392129304287	281670	0.000586	1425449446.239437	1425449446.238845	170.734800613676	341.4696012273521
262144	1	100	30	5	1732	0.6210111150950162	281673	0.000589	1425452236.449163	1425452236.448567	169.3159207808007	338.6318415616014
131072	1	50000	30	5	1758	0.6059979317476732	281789	0.000588	1425448775.138867	1425448775.138272	169.7903898846457	339.5807797692914
131072	1	50000	30	5	1734	0.5960811275352355	281754	0.0006089999999999999	1425451562.904088	1425451562.903472	169.463450191476	338.9269003829521
131072	1	50000	30	5	1794	0.6175559380378658	281680	0.0005999999999999999	1425454360.376694	1425454360.376087	170.9062408137507	341.8124816275014
8388608	1	5000	30	5	1827	0.6379189944134078	283617	0.000579	1425447432.156069	1425447432.155484	170.8327748588191	341.6655497176382
