module:input:0:alpha	module:input:0:density	module:input:0:numVertex	module:measure:PAPI:PAPI_LD_INS	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:diff	module:output:0:num_iterations
0.7	0	80000	106488833	281334665	0.054595	1426613297.034492	1426613296.979891	2.660083163993129e-06	11
0.7	0	80000	106488768	281334667	0.054845	1426613945.915033	1426613945.860181	2.660083163993129e-06	11
0.7	0	80000	106489024	281334667	0.054855	1426614594.922404	1426614594.867543	2.660083163993129e-06	11
0.8	0	80000	116261198	307137931	0.059567	1426613298.447453	1426613298.38788	2.491577006028603e-06	12
0.8	0	80000	116261217	307137932	0.05959	1426613947.339116	1426613947.279521	2.491577006028603e-06	12
0.8	0	80000	116261472	307137932	0.059993	1426614596.340895	1426614596.280896	2.491577006028603e-06	12
0.99	0	80000	126033624	332941198	0.064558	1426613301.271812	1426613301.207248	8.108926010971251e-06	13
0.99	0	80000	126033671	332941196	0.06464200000000001	1426613950.190393	1426613950.125744	8.108926010971251e-06	13
0.99	0	80000	126033416	332941197	0.06461	1426614599.18624	1426614599.121623	8.108926010971251e-06	13
0.9	0	80000	116261167	307137931	0.059673	1426613299.857664	1426613299.797985	9.390253581120455e-06	12
0.9	0	80000	116261126	307137932	0.059653	1426613948.760756	1426613948.701096	9.390253581120455e-06	12
0.9	0	80000	116260975	307137932	0.059532	1426614597.761983	1426614597.702445	9.390253581120455e-06	12
0.3	0	80000	76559164	202603980	0.040238	1426613302.747332	1426613302.707087	7.348997927740539e-06	7
0.3	0	80000	76559078	202603980	0.040279	1426613951.625586	1426613951.5853	7.348997927740539e-06	7
0.3	0	80000	76559110	202603980	0.040353	1426614600.626602	1426614600.586243	7.348997927740539e-06	7
0.5	0	80000	98751086	261283200	0.05169	1426613304.198199	1426613304.146502	2.755731250468354e-06	9
0.5	0	80000	98750982	261283199	0.051755	1426613953.075584	1426613953.023823	2.755731250468354e-06	9
0.5	0	80000	98751143	261283200	0.052212	1426614602.096505	1426614602.044287	2.755731250468354e-06	9
0.7	0	80000	109847722	290622824	0.05801	1426613305.644028	1426613305.586013	6.776364244676841e-06	10
0.7	0	80000	109847130	290622809	0.057579	1426613954.541619	1426613954.484033	6.776364244676841e-06	10
0.7	0	80000	109847054	290622809	0.057453	1426614603.548108	1426614603.490648	6.776364244676841e-06	10
0.8	0	80000	120943229	319962419	0.063164	1426613307.096767	1426613307.033596	4.085665504326307e-06	11
0.8	0	80000	120943170	319962420	0.063151	1426613956.005686	1426613955.942528	4.085665504326307e-06	11
0.8	0	80000	120943008	319962420	0.0635	1426614605.011735	1426614604.948228	4.085665504326307e-06	11
0.99	0	80000	132039103	349302028	0.069066	1426613310.009696	1426613309.940623	9.511519109733549e-06	12
0.99	0	80000	132039114	349302030	0.06917	1426613958.951069	1426613958.881893	9.511519109733549e-06	12
0.99	0	80000	132038933	349302029	0.068887	1426614607.9622	1426614607.893307	9.511519109733549e-06	12
0.9	0	80000	132039390	349302029	0.069017	1426613308.555455	1426613308.486432	3.25412803237822e-06	12
0.9	0	80000	132039148	349302029	0.068829	1426613957.478093	1426613957.409257	3.25412803237822e-06	12
0.9	0	80000	132038999	349302029	0.068955	1426614606.488273	1426614606.419312	3.25412803237822e-06	12
0.3	0	80000	84881165	224931663	0.045437	1426613311.556882	1426613311.511439	9.829365961895481e-06	7
0.3	0	80000	84881245	224931662	0.045443	1426613960.43264	1426613960.387191	9.829365961895481e-06	7
0.3	0	80000	84881357	224931663	0.045503	1426614609.445998	1426614609.400489	9.829365961895481e-06	7
0.5	0	80000	109475068	290052646	0.058421	1426613313.037679	1426613312.979252	4.241642625515542e-06	9
0.5	0	80000	109475093	290052647	0.058544	1426613961.926424	1426613961.867875	4.241642625515542e-06	9
0.5	0	80000	109475022	290052646	0.058605	1426614610.942466	1426614610.883855	4.241642625515542e-06	9
0.7	0	80000	134068770	355173628	0.07137	1426613314.534214	1426613314.462837	1.557543781818914e-06	11
0.7	0	80000	134068789	355173628	0.071397	1426613963.434521	1426613963.363117	1.557543781818914e-06	11
0.7	0	80000	134068813	355173628	0.071408	1426614612.4546	1426614612.383185	1.557543781818914e-06	11
0.8	0	80000	134068807	355173628	0.071491	1426613316.039398	1426613315.9679	6.017443353108034e-06	11
0.8	0	80000	134068827	355173630	0.07144300000000001	1426613964.951376	1426613964.879926	6.017443353108034e-06	11
0.8	0	80000	134068881	355173630	0.07145	1426614613.958284	1426614613.886827	6.017443353108034e-06	11
0.99	0	80000	158662808	420294612	0.08437600000000001	1426613319.048909	1426613318.964527	1.883747662722011e-06	13
0.99	0	80000	158662368	420294611	0.084328	1426613967.988854	1426613967.904519	1.883747662722011e-06	13
0.99	0	80000	158662415	420294611	0.084262	1426614616.991373	1426614616.907104	1.883747662722011e-06	13
0.9	0	80000	146365397	387734119	0.077804	1426613317.54255	1426613317.46474	3.51056543984307e-06	12
0.9	0	80000	146365639	387734120	0.077809	1426613966.471084	1426613966.393268	3.51056543984307e-06	12
0.9	0	80000	146365818	387734120	0.07785300000000001	1426614615.469919	1426614615.392059	3.51056543984307e-06	12
0.3	0	80000	92740637	246062590	0.048962	1426613320.621048	1426613320.572079	6.9183778607959e-06	7
0.3	0	80000	92740733	246062590	0.048936	1426613969.512873	1426613969.46393	6.9183778607959e-06	7
0.3	0	80000	92740832	246062590	0.04898	1426614618.529822	1426614618.480835	6.9183778607959e-06	7
0.5	0	80000	119600949	317274809	0.062862	1426613322.158314	1426613322.095445	2.005492481172261e-06	9
0.5	0	80000	119600680	317274809	0.062959	1426613971.054584	1426613970.991618	2.005492481172261e-06	9
0.5	0	80000	119600868	317274810	0.06289599999999999	1426614620.07677	1426614620.013867	2.005492481172261e-06	9
0.7	0	80000	133030844	352880920	0.069887	1426613323.695947	1426613323.626054	4.110610310566743e-06	10
0.7	0	80000	133030791	352880920	0.069871	1426613972.603171	1426613972.533294	4.110610310566743e-06	10
0.7	0	80000	133030947	352880919	0.06977899999999999	1426614621.619341	1426614621.549554	4.110610310566743e-06	10
0.8	0	80000	146460900	388487030	0.076749	1426613325.244797	1426613325.168041	2.176381326386153e-06	11
0.8	0	80000	146460631	388487030	0.076714	1426613974.156845	1426613974.080125	2.176381326386153e-06	11
0.8	0	80000	146460930	388487029	0.076692	1426614623.17723	1426614623.100531	2.176381326386153e-06	11
0.99	0	80000	159890869	424093140	0.083813	1426613328.349113	1426613328.265293	4.217175651944879e-06	12
0.99	0	80000	159890604	424093140	0.083817	1426613977.268189	1426613977.184365	4.217175651944879e-06	12
0.99	0	80000	159890853	424093140	0.083618	1426614626.31176	1426614626.228135	4.217175651944879e-06	12
0.9	0	80000	146460684	388487030	0.07693	1426613326.793494	1426613326.716558	7.204688024244339e-06	11
0.9	0	80000	146460905	388487030	0.076789	1426613975.71375	1426613975.636955	7.204688024244339e-06	11
0.9	0	80000	146460850	388487029	0.076668	1426614624.740147	1426614624.663472	7.204688024244339e-06	11
