module:input:0:its	module:input:0:nx	module:input:1:MaxAbsDiff	module:input:1:MaxRelDiff	module:input:1:TotalAbsDiff	module:input:1:iter	module:input:1:numElem	module:input:1:numNode	module:input:1:phase	module:pub_input::its	module:pub_input::nx	module:measure:time:time	module:output:0:MaxAbsDiff	module:output:0:MaxRelDiff	module:output:0:TotalAbsDiff
600	35	0.03515625	0.0007050306885503232	0.4555853307247162	519	42875	46656	2	600	35	18.9282	0.0546875	0.000745598052162677	0.5349564552307129
600	35	0.03515625	0.0007050306885503232	0.4555853307247162	519	42875	46656	2	600	35	18.901618	0.0546875	0.000745598052162677	0.5349564552307129
600	35	0.03515625	0.0007050306885503232	0.4555853307247162	519	42875	46656	2	600	35	18.912409	0.0546875	0.000745598052162677	0.5349564552307129
100	40	0.1875	0.00257421494461596	0.5021898150444031	100	64000	68921	2	100	40	6e-06	0.1875	0.00257421494461596	0.5021898150444031
100	40	0.1875	0.00257421494461596	0.5021898150444031	100	64000	68921	2	100	40	6e-06	0.1875	0.00257421494461596	0.5021898150444031
100	40	0.1875	0.00257421494461596	0.5021898150444031	100	64000	68921	2	100	40	6e-06	0.1875	0.00257421494461596	0.5021898150444031
20	40	0.1875	0.0007821935578249395	0.215335950255394	20	64000	68921	2	20	40	6e-06	0.1875	0.0007821935578249395	0.215335950255394
20	40	0.1875	0.0007821935578249395	0.215335950255394	20	64000	68921	2	20	40	5e-06	0.1875	0.0007821935578249395	0.215335950255394
20	40	0.1875	0.0007821935578249395	0.215335950255394	20	64000	68921	2	20	40	6e-06	0.1875	0.0007821935578249395	0.215335950255394
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	2	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	2	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	2	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	2	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	2	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	2	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	2	300	40	6e-06	0.15625	0.004296359606087208	0.7332749366760254
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	2	300	40	5e-06	0.15625	0.004296359606087208	0.7332749366760254
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	2	300	40	6e-06	0.15625	0.004296359606087208	0.7332749366760254
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	2	400	40	6e-06	0.0390625	0.000175028049852699	0.7090670466423035
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	2	400	40	6e-06	0.0390625	0.000175028049852699	0.7090670466423035
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	2	400	40	6e-06	0.0390625	0.000175028049852699	0.7090670466423035
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	2	50	40	6e-06	0.1875	0.0137790571898222	0.419161468744278
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	2	50	40	6e-06	0.1875	0.0137790571898222	0.419161468744278
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	2	50	40	5e-06	0.1875	0.0137790571898222	0.419161468744278
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	2	500	40	6e-06	0.0390625	0.0003328419697936624	0.7258857488632202
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	2	500	40	6e-06	0.0390625	0.0003328419697936624	0.7258857488632202
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	2	500	40	6e-06	0.0390625	0.0003328419697936624	0.7258857488632202
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	2	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	2	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	2	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	3	100	15	6e-06	0.0078125	0.001371321035549045	0.03245861455798149
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	3	100	15	5e-06	0.0078125	0.001371321035549045	0.03245861455798149
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	3	100	15	6e-06	0.0078125	0.001371321035549045	0.03245861455798149
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	3	20	15	6e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	3	20	15	6e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	3	20	15	6e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	3	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	3	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	3	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	3	30	15	5e-06	0.01171875	0.01198113150894642	0.01174568571150303
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	3	30	15	5e-06	0.01171875	0.01198113150894642	0.01174568571150303
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	3	30	15	6e-06	0.01171875	0.01198113150894642	0.01174568571150303
300	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	300	15	1.294449	0.0107421875	0.0002505751908756793	0.04530753940343857
300	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	300	15	1.302245	0.0107421875	0.0002505751908756793	0.04530753940343857
300	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	300	15	1.294021	0.0107421875	0.0002505751908756793	0.04530753940343857
400	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	400	15	1.293242	0.0107421875	0.0002505751908756793	0.04530753940343857
400	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	400	15	1.309401	0.0107421875	0.0002505751908756793	0.04530753940343857
400	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	400	15	1.295245	0.0107421875	0.0002505751908756793	0.04530753940343857
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	3	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	3	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	3	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
500	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	500	15	1.294101	0.0107421875	0.0002505751908756793	0.04530753940343857
500	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	500	15	1.29535	0.0107421875	0.0002505751908756793	0.04530753940343857
500	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	500	15	1.297651	0.0107421875	0.0002505751908756793	0.04530753940343857
600	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	600	15	1.293058	0.0107421875	0.0002505751908756793	0.04530753940343857
600	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	600	15	1.294819	0.0107421875	0.0002505751908756793	0.04530753940343857
600	15	0.0078125	0.0003216714831069112	0.03600502014160156	208	3375	4096	3	600	15	1.29454	0.0107421875	0.0002505751908756793	0.04530753940343857
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	3	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	3	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	3	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	3	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	3	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	3	20	20	9e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	3	200	20	6e-06	0.02734375	0.0002149456704501063	0.09581121802330017
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	3	200	20	6e-06	0.02734375	0.0002149456704501063	0.09581121802330017
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	3	200	20	6e-06	0.02734375	0.0002149456704501063	0.09581121802330017
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	3	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	3	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	3	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	3	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	3	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	3	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
400	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	400	20	3.174466	0.0087890625	0.0008027628646232188	0.1107026264071465
400	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	400	20	3.171462	0.0087890625	0.0008027628646232188	0.1107026264071465
400	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	400	20	3.168996	0.0087890625	0.0008027628646232188	0.1107026264071465
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	3	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	3	50	20	5e-06	0.015625	0.001421794877387583	0.02630037069320679
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	3	50	20	5e-06	0.015625	0.001421794877387583	0.02630037069320679
500	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	500	20	3.16442	0.0087890625	0.0008027628646232188	0.1107026264071465
500	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	500	20	3.168652	0.0087890625	0.0008027628646232188	0.1107026264071465
500	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	500	20	3.169501	0.0087890625	0.0008027628646232188	0.1107026264071465
600	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	600	20	3.172946	0.0087890625	0.0008027628646232188	0.1107026264071465
600	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	600	20	3.166768	0.0087890625	0.0008027628646232188	0.1107026264071465
600	20	0.00732421875	0.0001859473995864391	0.07707518339157104	313	8000	9261	3	600	20	3.166929	0.0087890625	0.0008027628646232188	0.1107026264071465
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	3	100	22	6e-06	0.046875	0.00176820217166096	0.1171048283576965
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	3	100	22	5e-06	0.046875	0.00176820217166096	0.1171048283576965
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	3	100	22	5e-06	0.046875	0.00176820217166096	0.1171048283576965
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	3	20	22	5e-06	0.109375	0.000332930008880794	0.1204245686531067
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	3	20	22	5e-06	0.109375	0.000332930008880794	0.1204245686531067
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	3	20	22	6e-06	0.109375	0.000332930008880794	0.1204245686531067
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	3	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	3	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	3	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	3	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	3	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	3	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	3	300	22	6e-06	0.0078125	0.004669680260121822	0.1029946506023407
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	3	300	22	6e-06	0.0078125	0.004669680260121822	0.1029946506023407
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	3	300	22	6e-06	0.0078125	0.004669680260121822	0.1029946506023407
400	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	400	22	3.289522	0.009765625	9.723650146042928e-05	0.1128274574875832
400	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	400	22	3.288959	0.009765625	9.723650146042928e-05	0.1128274574875832
400	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	400	22	3.2905	0.009765625	9.723650146042928e-05	0.1128274574875832
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	3	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	3	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	3	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
500	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	500	22	4.16441	0.01171875	0.0009605966042727232	0.1399520635604858
500	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	500	22	4.17092	0.01171875	0.0009605966042727232	0.1399520635604858
500	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	500	22	4.168808	0.01171875	0.0009605966042727232	0.1399520635604858
600	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	600	22	4.167261	0.01171875	0.0009605966042727232	0.1399520635604858
600	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	600	22	4.166484	0.01171875	0.0009605966042727232	0.1399520635604858
600	22	0.01171875	0.0001266527542611584	0.1347219049930573	355	10648	12167	3	600	22	4.172273	0.01171875	0.0009605966042727232	0.1399520635604858
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	3	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	3	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	3	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	3	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	3	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	3	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	3	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	3	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	3	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	3	30	25	6e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	3	30	25	5e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	3	30	25	1e-05	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	3	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	3	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	3	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	3	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	3	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	3	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	3	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
